Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
1789,2024-12-23,CUST4414,Female,33,Home,8,1170,9360
1790,2024-09-11,CUST5646,Female,66,Clothing,10,240,2400
1791,2023-04-24,CUST7990,Male,47,Clothing,5,1170,5850
1792,2024-12-14,CUST6697,Female,68,Books,8,190,1520
1793,2024-06-12,CUST6693,Female,20,Beauty,4,760,3040
1794,2024-05-11,CUST9111,Male,67,Books,3,880,2640
1795,2023-05-12,CUST9708,Female,27,Electronics,8,1090,8720
1796,2024-11-02,CUST9792,Male,58,Electronics,8,1380,11040
1797,2022-01-06,CUST6883,Female,56,Clothing,8,100,800
1798,2024-12-04,CUST8031,Female,26,Books,2,620,1240
1799,2024-10-23,CUST8316,Male,57,Food,5,1050,5250
1800,2022-04-15,CUST8093,Male,55,Beauty,9,1370,12330
1801,2022-07-18,CUST8398,Male,49,Food,2,1500,3000
1802,2024-06-28,CUST5994,Female,46,Beauty,7,1360,9520
1803,2023-02-02,CUST2268,Male,38,Food,5,670,3350
1804,2024-01-19,CUST3011,Male,57,Beauty,3,1700,5100
1805,2024-09-13,CUST2942,Female,24,Books,3,1160,3480
1806,2022-05-06,CUST1454,Female,35,Food,6,190,1140
1807,2024-06-12,CUST3011,Female,45,Clothing,8,1890,15120
1808,2022-10-10,CUST3171,Male,35,Books,7,330,2310
1809,2022-11-15,CUST7449,Male,21,Home,5,1630,8150
1810,2022-09-26,CUST4895,Female,42,Food,9,340,3060
1811,2023-12-17,CUST9142,Male,46,Home,8,460,3680
1812,2023-01-23,CUST5438,Female,38,Home,2,1000,2000
1813,2023-12-17,CUST6971,Male,49,Books,2,1370,2740
1814,2022-08-20,CUST8802,Male,45,Electronics,2,970,1940
1815,2024-04-14,CUST2854,Male,48,Home,2,550,1100
1816,2024-07-27,CUST6817,Female,58,Electronics,7,1430,10010
1817,2024-08-11,CUST8445,Male,43,Books,10,1360,13600
1818,2024-02-07,CUST4913,Female,21,Food,7,1930,13510
1819,2023-09-02,CUST3601,Male,32,Electronics,4,890,3560
1820,2024-09-19,CUST7856,Male,68,Home,5,1750,8750
1821,2022-06-06,CUST8748,Male,23,Home,2,930,1860
1822,2023-01-07,CUST1756,Male,19,Books,8,1360,10880
1823,2022-11-21,CUST1219,Female,35,Food,2,150,300
1824,2024-12-10,CUST2585,Female,25,Clothing,1,930,930
1825,2022-03-18,CUST2247,Male,25,Clothing,1,390,390
1826,2023-07-11,CUST3645,Female,48,Electronics,8,1840,14720
1827,2024-03-06,CUST2449,Male,59,Books,9,1890,17010
1828,2023-02-16,CUST6724,Male,55,Electronics,8,1150,9200
1829,2024-08-13,CUST7883,Female,53,Electronics,2,1600,3200
1830,2024-07-16,CUST1060,Female,37,Clothing,7,660,4620
1831,2022-12-13,CUST2965,Male,20,Books,3,1670,5010
1832,2024-06-16,CUST2038,Male,33,Electronics,4,800,3200
1833,2024-04-14,CUST6356,Female,68,Home,5,460,2300
1834,2023-02-17,CUST8334,Male,67,Food,5,1000,5000
1835,2024-02-11,CUST2318,Male,57,Beauty,6,290,1740
1836,2024-02-21,CUST9734,Male,51,Electronics,3,210,630
1837,2023-07-15,CUST9069,Female,35,Books,10,170,1700
1838,2022-08-30,CUST7071,Female,49,Electronics,6,610,3660
1839,2023-07-31,CUST7186,Female,42,Home,6,1240,7440
1840,2022-07-28,CUST2587,Male,33,Beauty,6,1760,10560
1841,2024-06-16,CUST4606,Male,30,Clothing,9,740,6660
1842,2023-09-23,CUST2532,Female,69,Home,9,1400,12600
1843,2024-06-05,CUST3478,Male,56,Home,6,1600,9600
1844,2023-12-23,CUST1234,Female,57,Beauty,8,420,3360
1845,2022-10-01,CUST3404,Female,68,Electronics,5,1330,6650
1846,2023-04-13,CUST8043,Female,59,Books,6,490,2940
1847,2022-04-26,CUST7508,Male,69,Beauty,7,120,840
1848,2023-10-05,CUST9408,Male,27,Food,5,1240,6200
1849,2023-06-06,CUST6648,Female,48,Clothing,6,580,3480
1850,2022-08-15,CUST7338,Female,55,Clothing,1,780,780
1851,2022-07-17,CUST2869,Male,27,Home,2,1600,3200
1852,2022-03-03,CUST4036,Female,18,Beauty,6,920,5520
1853,2024-08-30,CUST1214,Male,55,Books,2,480,960
1854,2023-04-05,CUST7463,Male,33,Beauty,5,1520,7600
1855,2022-03-03,CUST7030,Male,60,Clothing,6,1200,7200
1856,2023-08-07,CUST9021,Female,27,Food,4,740,2960
1857,2024-03-23,CUST8082,Female,68,Food,4,940,3760
1858,2022-04-03,CUST8677,Female,46,Home,5,1580,7900
1859,2022-10-29,CUST5800,Female,35,Food,5,1380,6900
1860,2023-05-23,CUST3430,Male,49,Beauty,7,1120,7840
1861,2022-09-27,CUST1594,Female,28,Home,5,270,1350
1862,2024-05-24,CUST8560,Female,52,Home,1,520,520
1863,2022-09-18,CUST4994,Male,57,Electronics,6,1980,11880
1864,2024-04-10,CUST4813,Female,42,Books,1,1020,1020
1865,2022-12-12,CUST6713,Female,53,Beauty,9,1850,16650
1866,2023-05-09,CUST7907,Female,43,Beauty,3,1210,3630
1867,2022-09-24,CUST8871,Male,56,Clothing,4,910,3640
1868,2024-12-20,CUST8717,Male,48,Home,9,1550,13950
1869,2022-08-12,CUST2023,Female,42,Electronics,3,730,2190
1870,2023-07-24,CUST5963,Female,60,Clothing,4,2000,8000
1871,2022-01-31,CUST7871,Female,38,Food,10,130,1300
1872,2024-10-26,CUST2170,Male,39,Home,7,620,4340
1873,2022-03-28,CUST6941,Male,68,Beauty,5,160,800
1874,2024-12-09,CUST4804,Male,52,Food,6,1800,10800
1875,2022-05-02,CUST1810,Male,44,Home,2,510,1020
1876,2024-05-24,CUST9866,Female,52,Books,5,460,2300
1877,2022-09-28,CUST7365,Male,62,Electronics,10,1270,12700
1878,2022-02-26,CUST4528,Male,28,Electronics,6,610,3660
1879,2022-08-08,CUST1652,Male,19,Books,4,810,3240
1880,2023-04-16,CUST2159,Female,31,Clothing,8,1240,9920
1881,2024-09-23,CUST1363,Female,66,Beauty,10,480,4800
1882,2024-04-17,CUST9036,Male,51,Food,4,1580,6320
1883,2022-08-17,CUST2080,Female,23,Home,5,1340,6700
1884,2022-02-25,CUST8992,Male,41,Books,5,1310,6550
1885,2022-04-30,CUST2612,Female,39,Books,2,230,460
1886,2023-01-26,CUST9763,Female,47,Clothing,6,1100,6600
1887,2024-08-13,CUST3553,Female,67,Food,5,1120,5600
1888,2023-03-21,CUST1477,Female,24,Beauty,7,1370,9590
1889,2024-07-01,CUST5150,Male,19,Clothing,4,450,1800
1890,2022-12-28,CUST3409,Male,63,Home,10,1750,17500
1891,2022-01-24,CUST3342,Female,49,Books,7,310,2170
1892,2023-12-03,CUST4153,Male,23,Food,7,1810,12670
1893,2023-12-05,CUST8438,Male,44,Food,4,1010,4040
1894,2022-12-07,CUST2625,Male,52,Electronics,2,1200,2400
1895,2023-12-15,CUST4303,Male,48,Electronics,5,1820,9100
1896,2022-05-02,CUST4199,Male,54,Home,9,150,1350
1897,2023-08-17,CUST6505,Male,56,Beauty,6,1740,10440
1898,2022-04-14,CUST4272,Male,51,Beauty,4,1510,6040
1899,2024-09-21,CUST2466,Female,58,Books,9,1190,10710
1900,2023-10-14,CUST6751,Male,57,Books,4,990,3960
1901,2023-07-12,CUST1491,Female,55,Clothing,10,710,7100
1902,2024-04-27,CUST8032,Female,26,Electronics,2,360,720
1903,2022-02-13,CUST5786,Female,54,Food,8,1840,14720
1904,2023-08-29,CUST5503,Male,63,Food,4,250,1000
1905,2023-06-18,CUST8421,Male,18,Clothing,3,530,1590
1906,2023-10-10,CUST3662,Female,51,Electronics,8,1540,12320
1907,2023-02-06,CUST8198,Male,51,Beauty,4,1920,7680
1908,2022-03-24,CUST3821,Male,44,Clothing,1,1850,1850
1909,2023-04-20,CUST8676,Female,38,Books,2,110,220
1910,2024-09-18,CUST3731,Female,31,Clothing,7,890,6230
1911,2022-09-20,CUST9909,Male,55,Books,1,190,190
1912,2022-07-21,CUST7738,Male,47,Beauty,6,560,3360
1913,2024-12-16,CUST7761,Male,46,Food,8,260,2080
1914,2024-06-24,CUST6607,Male,66,Electronics,5,600,3000
1915,2023-12-13,CUST4774,Male,24,Food,10,900,9000
1916,2023-07-25,CUST9470,Male,35,Beauty,8,640,5120
1917,2023-03-09,CUST7424,Female,54,Home,8,1170,9360
1918,2023-01-07,CUST1301,Female,49,Home,9,1190,10710
1919,2024-07-19,CUST5709,Female,19,Electronics,7,1050,7350
1920,2022-09-23,CUST4843,Male,48,Clothing,9,850,7650
1921,2024-03-18,CUST2364,Female,55,Food,7,1240,8680
1922,2024-05-29,CUST7332,Female,60,Clothing,7,1600,11200
1923,2024-03-08,CUST8711,Male,24,Clothing,6,1080,6480
1924,2024-10-14,CUST8025,Female,51,Books,8,1920,15360
1925,2022-03-01,CUST2882,Male,38,Home,8,1570,12560
1926,2024-08-17,CUST6692,Male,27,Electronics,1,560,560
1927,2022-08-19,CUST3678,Female,30,Beauty,5,560,2800
1928,2022-06-06,CUST1682,Female,47,Electronics,7,1450,10150
1929,2022-11-02,CUST5549,Female,40,Food,2,1380,2760
1930,2024-07-01,CUST4574,Female,37,Books,10,100,1000
1931,2022-09-29,CUST2583,Female,18,Home,8,990,7920
1932,2024-02-05,CUST5554,Male,23,Home,3,1500,4500
1933,2024-12-08,CUST2316,Male,37,Clothing,9,300,2700
1934,2022-09-27,CUST6583,Female,54,Clothing,3,1280,3840
1935,2023-08-11,CUST6746,Male,41,Clothing,6,1300,7800
1936,2023-10-07,CUST1597,Male,56,Electronics,2,1210,2420
1937,2023-04-10,CUST3393,Female,56,Home,6,600,3600
1938,2024-02-25,CUST3408,Female,66,Home,5,160,800
1939,2023-09-24,CUST3956,Female,65,Electronics,4,890,3560
1940,2022-05-06,CUST3893,Male,31,Beauty,7,130,910
1941,2024-05-18,CUST2364,Female,53,Beauty,8,1650,13200
1942,2023-01-17,CUST8938,Male,27,Food,10,1500,15000
1943,2024-04-13,CUST9547,Female,35,Electronics,6,1640,9840
1944,2022-04-03,CUST5895,Female,21,Clothing,5,300,1500
1945,2023-02-23,CUST6161,Female,36,Clothing,2,1070,2140
1946,2023-10-31,CUST5017,Female,58,Electronics,6,1340,8040
1947,2024-03-04,CUST3981,Male,51,Home,7,890,6230
1948,2023-03-31,CUST1860,Female,57,Clothing,2,200,400
1949,2024-12-25,CUST3522,Female,21,Clothing,7,290,2030
1950,2024-09-03,CUST1555,Female,33,Electronics,5,1930,9650
1951,2024-05-10,CUST4484,Male,20,Home,4,1340,5360
1952,2023-03-12,CUST1369,Male,34,Food,3,1400,4200
1953,2022-09-02,CUST8940,Male,41,Clothing,7,860,6020
1954,2022-12-06,CUST1964,Male,55,Electronics,4,2000,8000
1955,2024-10-21,CUST1454,Female,67,Electronics,7,970,6790
1956,2022-08-16,CUST9863,Female,57,Home,5,100,500
1957,2022-11-15,CUST9256,Female,63,Beauty,1,470,470
1958,2023-03-02,CUST9745,Male,32,Food,8,1400,11200
1959,2024-12-17,CUST7732,Male,43,Beauty,3,1340,4020
1960,2024-06-16,CUST8230,Male,43,Beauty,8,590,4720
1961,2023-03-31,CUST6313,Female,66,Beauty,5,1100,5500
1962,2022-12-01,CUST8474,Male,63,Clothing,10,1630,16300
1963,2024-07-31,CUST8255,Male,41,Food,5,540,2700
1964,2023-03-01,CUST3694,Female,66,Food,8,1060,8480
1965,2022-04-30,CUST8017,Male,21,Food,2,1240,2480
1966,2024-12-07,CUST4039,Female,22,Books,6,560,3360
1967,2022-07-28,CUST4535,Male,61,Beauty,7,990,6930
1968,2024-10-01,CUST4905,Female,19,Books,10,370,3700
1969,2023-08-20,CUST9934,Female,40,Home,7,1970,13790
1970,2023-10-27,CUST5674,Male,40,Food,5,300,1500
1971,2022-08-02,CUST2016,Male,56,Books,8,970,7760
1972,2023-09-20,CUST2737,Male,62,Home,9,510,4590
1973,2022-11-28,CUST1300,Male,59,Food,6,500,3000
1974,2023-07-15,CUST2169,Female,67,Food,1,800,800
1975,2024-03-15,CUST3343,Male,39,Books,9,370,3330
1976,2024-07-13,CUST1177,Male,47,Beauty,7,1220,8540
1977,2023-08-06,CUST4988,Male,64,Beauty,7,810,5670
1978,2022-01-11,CUST3208,Male,19,Home,1,530,530
1979,2022-07-21,CUST7844,Male,43,Beauty,9,1370,12330
1980,2024-05-08,CUST3950,Female,36,Clothing,8,1000,8000
1981,2024-05-14,CUST7815,Female,24,Beauty,1,1650,1650
1982,2023-06-18,CUST4066,Male,53,Home,4,270,1080
1983,2022-03-18,CUST8258,Male,39,Home,9,340,3060
1984,2023-11-07,CUST6134,Female,43,Home,8,1200,9600
1985,2023-06-05,CUST9650,Male,42,Food,8,590,4720
1986,2023-01-19,CUST1618,Female,18,Food,7,1130,7910
1987,2022-06-03,CUST5251,Female,33,Electronics,6,1960,11760
1988,2024-04-03,CUST2488,Male,30,Home,1,700,700
1989,2024-03-22,CUST8916,Male,19,Home,3,1070,3210
1990,2022-12-04,CUST5072,Female,63,Food,9,540,4860
1991,2022-09-08,CUST9643,Female,35,Electronics,7,1810,12670
1992,2023-09-04,CUST6120,Male,34,Electronics,5,390,1950
1993,2022-05-05,CUST7634,Female,48,Beauty,7,1180,8260
1994,2024-02-16,CUST6870,Male,43,Clothing,3,1240,3720
1995,2022-07-15,CUST3850,Male,22,Food,4,1040,4160
1996,2022-01-06,CUST2248,Female,27,Home,5,440,2200
1997,2024-05-20,CUST3083,Female,56,Beauty,8,1110,8880
1998,2022-12-03,CUST1311,Male,58,Food,7,1270,8890
1999,2023-10-14,CUST9713,Female,18,Home,10,260,2600
2000,2022-09-18,CUST3149,Female,24,Electronics,5,1320,6600
2001,2023-08-11,CUST5858,Male,33,Food,7,1710,11970
2002,2023-03-22,CUST4508,Female,42,Books,7,870,6090
2003,2024-06-05,CUST7186,Female,43,Electronics,4,330,1320
2004,2022-01-20,CUST9705,Female,53,Books,9,340,3060
2005,2023-07-31,CUST2112,Male,38,Electronics,10,430,4300
2006,2024-09-15,CUST1942,Male,31,Food,4,700,2800
2007,2024-12-15,CUST5174,Male,45,Electronics,8,1040,8320
2008,2023-02-17,CUST4535,Female,63,Books,10,790,7900
2009,2023-08-23,CUST6980,Male,53,Home,2,540,1080
2010,2022-01-14,CUST7917,Female,20,Home,4,1650,6600
2011,2024-11-15,CUST4821,Male,57,Beauty,8,480,3840
2012,2024-12-27,CUST2690,Female,42,Food,3,280,840
2013,2024-03-23,CUST4100,Male,22,Books,6,540,3240
2014,2024-11-03,CUST3372,Female,33,Home,10,1930,19300
2015,2022-07-02,CUST3107,Male,26,Food,9,1570,14130
2016,2023-08-17,CUST5601,Male,31,Food,9,1560,14040
2017,2024-11-14,CUST9257,Male,23,Home,4,1050,4200
2018,2022-11-26,CUST2390,Male,19,Books,7,1410,9870
2019,2024-09-21,CUST5500,Female,36,Books,2,1510,3020
2020,2023-11-10,CUST4906,Female,19,Home,7,820,5740
2021,2024-09-10,CUST1068,Male,50,Food,6,510,3060
2022,2024-10-21,CUST1882,Male,55,Beauty,5,1800,9000
2023,2024-12-25,CUST1465,Male,50,Home,10,1640,16400
2024,2022-12-18,CUST5054,Male,55,Home,1,1940,1940
2025,2022-04-07,CUST1078,Male,51,Home,8,1430,11440
2026,2022-08-09,CUST2587,Male,30,Home,1,750,750
2027,2024-03-25,CUST4598,Female,45,Home,10,510,5100
2028,2023-10-18,CUST4925,Male,31,Clothing,5,710,3550
2029,2023-01-16,CUST6990,Female,37,Electronics,5,510,2550
2030,2024-01-25,CUST1965,Female,58,Electronics,8,1760,14080
2031,2024-08-04,CUST8592,Male,47,Electronics,2,730,1460
2032,2022-12-25,CUST7735,Male,37,Home,10,1530,15300
2033,2023-10-13,CUST7034,Male,39,Food,9,1280,11520
2034,2024-06-08,CUST7383,Male,33,Beauty,5,1220,6100
2035,2024-09-07,CUST6874,Male,40,Books,10,1310,13100
2036,2023-01-08,CUST1670,Male,57,Beauty,4,170,680
2037,2022-12-28,CUST7817,Female,56,Clothing,9,1840,16560
2038,2022-12-24,CUST9147,Male,22,Beauty,2,1330,2660
2039,2023-09-17,CUST1634,Female,42,Food,1,1640,1640
2040,2023-05-31,CUST2443,Female,40,Home,7,1090,7630
2041,2024-01-24,CUST7936,Female,57,Home,2,1720,3440
2042,2024-05-29,CUST4894,Male,42,Books,7,1530,10710
2043,2024-09-27,CUST6377,Female,26,Clothing,10,1100,11000
2044,2023-03-27,CUST1815,Female,57,Food,2,1460,2920
2045,2024-11-15,CUST3035,Male,67,Home,8,1150,9200
2046,2023-12-31,CUST8084,Female,58,Food,5,840,4200
2047,2024-03-14,CUST8306,Female,33,Food,4,1600,6400
2048,2024-01-16,CUST9090,Male,30,Books,8,1840,14720
2049,2024-03-08,CUST1783,Female,51,Clothing,9,1150,10350
2050,2022-04-18,CUST4791,Female,69,Electronics,4,1300,5200
2051,2022-10-09,CUST3493,Male,47,Home,3,780,2340
2052,2024-04-26,CUST7465,Female,63,Beauty,3,880,2640
2053,2024-04-23,CUST7044,Male,45,Food,7,890,6230
2054,2023-07-18,CUST9242,Female,69,Food,2,670,1340
2055,2024-10-24,CUST3208,Female,44,Beauty,10,1710,17100
2056,2024-08-22,CUST7227,Female,57,Electronics,2,860,1720
2057,2024-08-26,CUST6924,Male,66,Home,8,1110,8880
2058,2022-01-15,CUST2817,Female,25,Electronics,10,100,1000
2059,2023-12-18,CUST5221,Male,36,Books,2,1010,2020
2060,2023-01-09,CUST9203,Male,39,Food,1,1860,1860
2061,2023-08-23,CUST6377,Female,32,Clothing,8,860,6880
2062,2023-12-06,CUST2152,Female,59,Beauty,5,110,550
2063,2022-12-25,CUST7390,Male,40,Food,10,970,9700
2064,2024-05-31,CUST3968,Male,59,Food,5,230,1150
2065,2023-07-07,CUST6822,Female,32,Electronics,6,960,5760
2066,2022-07-05,CUST3367,Male,46,Books,5,1170,5850
2067,2023-01-11,CUST8645,Male,18,Books,5,230,1150
2068,2024-06-14,CUST7830,Female,22,Electronics,9,1310,11790
2069,2022-12-11,CUST4023,Female,21,Home,3,480,1440
2070,2023-10-24,CUST4379,Male,65,Electronics,6,1390,8340
2071,2024-07-02,CUST7326,Female,20,Food,6,510,3060
2072,2024-10-10,CUST4767,Female,56,Home,4,1390,5560
2073,2023-08-28,CUST9295,Male,60,Home,10,630,6300
2074,2024-11-15,CUST8371,Female,64,Electronics,3,1960,5880
2075,2022-05-25,CUST2185,Female,33,Beauty,3,1490,4470
2076,2022-04-16,CUST3713,Male,61,Books,1,1870,1870
2077,2023-04-02,CUST7874,Male,55,Home,5,1490,7450
2078,2024-02-27,CUST5267,Female,63,Beauty,8,420,3360
2079,2023-07-23,CUST2695,Female,51,Home,9,810,7290
2080,2024-12-13,CUST5401,Male,27,Food,5,280,1400
2081,2024-05-20,CUST8534,Male,65,Food,9,930,8370
2082,2024-05-26,CUST3099,Male,62,Home,5,900,4500
2083,2022-05-08,CUST9978,Male,47,Electronics,8,1580,12640
2084,2024-07-13,CUST5631,Male,48,Beauty,5,1870,9350
2085,2023-10-19,CUST7438,Male,64,Books,6,490,2940
2086,2024-07-30,CUST2925,Male,49,Clothing,5,550,2750
2087,2023-12-09,CUST2980,Female,21,Beauty,10,530,5300
2088,2023-02-16,CUST4349,Female,37,Electronics,4,800,3200
2089,2022-08-04,CUST7706,Male,46,Food,3,1220,3660
2090,2023-05-16,CUST6618,Male,64,Electronics,1,620,620
2091,2024-05-16,CUST8589,Female,47,Electronics,7,140,980
2092,2023-08-27,CUST9020,Female,32,Food,2,1500,3000
2093,2023-02-27,CUST8226,Female,69,Home,10,1720,17200
2094,2022-03-21,CUST8848,Male,56,Food,2,1050,2100
2095,2023-05-06,CUST5814,Male,18,Books,6,1620,9720
2096,2022-05-02,CUST6745,Female,59,Electronics,2,300,600
2097,2023-11-18,CUST9177,Male,20,Beauty,7,350,2450
2098,2024-06-02,CUST1554,Male,50,Clothing,6,950,5700
2099,2023-07-04,CUST7854,Female,50,Beauty,6,1180,7080
2100,2023-05-23,CUST1794,Female,22,Home,6,630,3780
2101,2023-01-06,CUST5149,Male,60,Beauty,4,1480,5920
2102,2024-11-18,CUST1347,Female,51,Home,5,620,3100
2103,2023-12-29,CUST1719,Female,48,Beauty,1,1270,1270
2104,2022-01-23,CUST3499,Male,23,Food,5,1880,9400
2105,2024-03-10,CUST4492,Male,63,Home,6,480,2880
2106,2022-06-20,CUST4128,Male,50,Beauty,3,260,780
2107,2024-10-24,CUST8049,Male,29,Electronics,1,160,160
2108,2024-08-19,CUST3169,Female,42,Clothing,4,130,520
2109,2024-04-24,CUST3331,Female,65,Food,9,780,7020
2110,2023-09-09,CUST5646,Male,19,Books,5,200,1000
2111,2024-03-24,CUST4763,Female,33,Books,1,570,570
2112,2022-10-21,CUST5816,Female,59,Electronics,8,1570,12560
2113,2022-09-23,CUST5298,Male,44,Electronics,10,1900,19000
2114,2023-12-15,CUST8797,Female,38,Clothing,7,960,6720
2115,2022-01-16,CUST7706,Male,22,Beauty,10,130,1300
2116,2023-10-02,CUST6514,Female,66,Home,8,980,7840
2117,2024-09-13,CUST1705,Male,41,Beauty,5,1390,6950
2118,2023-11-06,CUST4279,Male,41,Clothing,2,1530,3060
2119,2024-01-22,CUST2260,Male,18,Electronics,6,1890,11340
2120,2022-10-10,CUST5296,Male,44,Books,1,810,810
2121,2023-12-29,CUST6759,Female,27,Beauty,1,1470,1470
2122,2024-10-17,CUST3313,Male,44,Home,1,1230,1230
2123,2022-11-16,CUST3961,Female,60,Beauty,8,660,5280
2124,2022-11-04,CUST2212,Male,39,Books,5,210,1050
2125,2022-05-01,CUST2744,Female,21,Food,5,1550,7750
2126,2023-07-12,CUST5127,Female,29,Food,1,710,710
2127,2022-10-17,CUST6685,Female,58,Electronics,4,710,2840
2128,2024-01-25,CUST9819,Male,34,Electronics,1,630,630
2129,2024-05-04,CUST2399,Female,48,Food,8,1170,9360
2130,2024-04-13,CUST2747,Male,65,Clothing,10,1520,15200
2131,2023-07-27,CUST2484,Female,60,Beauty,7,1650,11550
2132,2022-12-07,CUST4762,Female,66,Beauty,10,1380,13800
2133,2024-04-06,CUST9906,Male,26,Food,8,1740,13920
2134,2022-01-15,CUST4391,Male,56,Beauty,6,570,3420
2135,2024-12-12,CUST8051,Female,66,Books,3,630,1890
2136,2023-09-03,CUST9006,Female,67,Clothing,2,660,1320
2137,2024-06-13,CUST4235,Male,29,Electronics,1,1160,1160
2138,2022-05-09,CUST3133,Male,54,Food,1,1470,1470
2139,2022-08-25,CUST2590,Female,33,Books,8,100,800
2140,2022-07-17,CUST7694,Male,47,Clothing,8,900,7200
2141,2023-03-02,CUST4628,Female,36,Food,8,350,2800
2142,2022-03-02,CUST5941,Male,51,Clothing,1,1770,1770
2143,2022-06-26,CUST6919,Female,24,Food,7,250,1750
2144,2024-10-08,CUST8627,Female,50,Clothing,9,1320,11880
2145,2022-07-13,CUST2668,Male,19,Electronics,5,120,600
2146,2023-07-16,CUST5063,Male,50,Electronics,10,1340,13400
2147,2022-10-18,CUST7745,Female,33,Clothing,1,1220,1220
2148,2024-06-19,CUST9262,Male,24,Beauty,4,1050,4200
2149,2023-06-29,CUST8013,Male,29,Books,3,870,2610
2150,2023-09-11,CUST2927,Female,27,Home,2,1710,3420
2151,2022-05-30,CUST1250,Female,42,Beauty,1,1750,1750
2152,2024-04-05,CUST9941,Male,66,Electronics,3,990,2970
2153,2022-08-11,CUST1795,Male,39,Food,1,1490,1490
2154,2022-08-16,CUST1470,Female,36,Books,8,1940,15520
2155,2024-06-19,CUST3977,Female,32,Electronics,4,1980,7920
2156,2023-07-04,CUST2352,Female,52,Home,4,1220,4880
2157,2024-08-15,CUST6262,Female,21,Books,10,1730,17300
2158,2024-12-19,CUST9024,Male,69,Food,3,880,2640
2159,2024-11-09,CUST7886,Female,46,Food,5,650,3250
2160,2023-11-05,CUST1107,Male,23,Clothing,4,920,3680
2161,2022-08-24,CUST4833,Male,65,Beauty,6,760,4560
2162,2022-08-10,CUST3335,Male,49,Beauty,8,710,5680
2163,2022-10-17,CUST2028,Male,68,Electronics,9,570,5130
2164,2023-10-12,CUST6651,Male,36,Books,9,450,4050
2165,2022-05-22,CUST8392,Male,36,Food,6,1090,6540
2166,2023-03-16,CUST2817,Female,34,Home,2,1480,2960
2167,2022-07-19,CUST7626,Male,59,Home,10,1850,18500
2168,2022-01-02,CUST4842,Male,43,Clothing,2,560,1120
2169,2024-02-11,CUST7911,Female,32,Clothing,5,1620,8100
2170,2022-03-19,CUST9977,Male,59,Food,7,1500,10500
2171,2022-06-28,CUST5112,Male,44,Books,8,560,4480
2172,2024-08-25,CUST7837,Male,63,Books,8,1610,12880
2173,2022-05-17,CUST9134,Male,69,Food,4,1320,5280
2174,2022-11-09,CUST6529,Female,66,Beauty,2,1480,2960
2175,2023-12-28,CUST8960,Female,56,Home,2,730,1460
2176,2024-04-29,CUST6869,Male,30,Food,10,510,5100
2177,2024-09-02,CUST8208,Male,33,Electronics,2,620,1240
2178,2023-10-03,CUST7199,Female,32,Electronics,6,760,4560
2179,2023-03-10,CUST6279,Female,30,Home,8,620,4960
2180,2024-06-20,CUST3447,Male,65,Books,9,1100,9900
2181,2024-10-09,CUST7130,Female,32,Books,10,920,9200
2182,2023-09-19,CUST7696,Female,19,Clothing,4,1100,4400
2183,2022-03-28,CUST2157,Male,46,Electronics,9,100,900
2184,2024-01-15,CUST8407,Female,23,Books,4,1360,5440
2185,2024-02-08,CUST7934,Female,68,Books,4,1370,5480
2186,2022-09-01,CUST2248,Female,29,Home,10,450,4500
2187,2024-01-31,CUST1559,Female,42,Food,2,830,1660
2188,2024-06-12,CUST4402,Female,66,Clothing,10,340,3400
2189,2024-07-22,CUST8988,Male,67,Beauty,1,190,190
2190,2023-02-27,CUST5826,Female,43,Clothing,6,1750,10500
2191,2022-12-28,CUST1523,Female,64,Clothing,9,1710,15390
2192,2024-09-12,CUST4116,Female,39,Food,7,970,6790
2193,2023-05-07,CUST2986,Female,41,Electronics,3,1730,5190
2194,2024-05-17,CUST3106,Male,53,Home,1,1500,1500
2195,2024-09-24,CUST6506,Female,31,Food,1,1440,1440
2196,2024-03-25,CUST4737,Female,41,Beauty,9,990,8910
2197,2023-08-05,CUST9456,Female,50,Books,2,980,1960
2198,2023-01-20,CUST4839,Female,43,Electronics,4,1270,5080
2199,2024-01-13,CUST7822,Male,58,Home,3,1000,3000
2200,2024-04-20,CUST8683,Female,43,Electronics,8,1530,12240
2201,2023-09-14,CUST9673,Female,22,Food,2,1190,2380
2202,2024-09-13,CUST1211,Female,53,Beauty,10,1620,16200
2203,2023-04-20,CUST1937,Male,65,Clothing,9,210,1890
2204,2024-04-05,CUST3738,Female,44,Home,9,690,6210
2205,2023-05-13,CUST8808,Female,20,Home,8,1590,12720
2206,2022-11-14,CUST5746,Male,56,Books,9,150,1350
2207,2024-01-02,CUST6764,Male,59,Beauty,9,1950,17550
2208,2024-04-01,CUST3194,Female,23,Home,2,230,460
2209,2022-11-19,CUST2907,Male,24,Books,1,1330,1330
2210,2024-09-19,CUST3175,Male,67,Food,8,380,3040
2211,2022-12-26,CUST9759,Male,20,Electronics,6,680,4080
2212,2023-04-16,CUST4904,Male,55,Food,9,1120,10080
2213,2023-11-04,CUST6366,Female,40,Clothing,1,800,800
2214,2024-02-24,CUST5843,Male,51,Beauty,6,880,5280
2215,2022-01-13,CUST6451,Male,42,Electronics,8,380,3040
2216,2023-10-22,CUST9714,Male,33,Electronics,10,1620,16200
2217,2023-07-04,CUST7927,Male,52,Clothing,4,1440,5760
2218,2022-08-09,CUST7490,Female,26,Books,4,740,2960
2219,2024-12-31,CUST1129,Male,44,Food,10,330,3300
